korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,85.104,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,70.704,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,86.703,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.401,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.325,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,87.005,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,87.373,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,89.005,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.14,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.058,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.666,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.39,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.98,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.45,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,92.21,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.76,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.925,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.273,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.794,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.373,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.054,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.426,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.262,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.444,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.168,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,92.152,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,92.061,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,92.437,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.785,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.119,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.963,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.099,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.188,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.469,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.026,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.248,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.036,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,92.209,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.02,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,90.805,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,91.605,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,88.281,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,87.173,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,77.144,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.22,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,59.039,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.117,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.396,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.842,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.128,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.309,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.549,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.062,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,57.85,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.056,230.784
korytarz1.pgm,Dijkstra,281.015,289.882,315.164,428.619,58.087,230.784
